transaction_id,store_id,timestamp,sku,product_name,category,quantity,unit_price
TXN002050,fl-156,09/04/2024 11:42,BEER-24,BEER LIGHT 24PK,Alcoholic Beverages,1,18.82
TXN017140,FL-412,09-17-2024 19:34:57,HDTARP-01,HD Tarp,Emergency,1,19.98
TXN018943,FL-239,2024-09-20 07:34:22,CHIPVARIETY,Variety Pack - Chips,snacks,1,9.13
TXN011553,FL-156,2024-09-13T22:15:46,FLASH-01,FLASHLIGHT LED,emergency,1,12.86
TXN025159, FL-156,09-30-2024 07:20:56,POPTART-STRAW,POPTART-STRAWBERRY,Breakfast Foods,3,3.37
TXN019165,FL-156,09-20-2024 12:34:40,LTBEER24,BEER LIGHT 24PK,Alcohol,2, 19.48 
TXN024075,FL-078,09/28/2024 07:05,CHIPVARIETY,CHIPS VARIETY PACK,SNACKS,3,$9.42
TXN024114,FL-619,09-28-2024 20:06:47,STREAM-01,Roku Streaming Stick,ELECTRONICS,1,29.06
TXN010779,FL-239,2024-09-13 16:23:45,CANDLE-EMRG,Candles (Emergency),emergency,3,6.25
TXN021182,FL-445,2024-09-23 15:40:37,WHITEBREAD,WHITE BREAD,Groceries,3,2.46
TXN021059,FL-501,2024-09-23 15:57:18,DIAPERS-3,Diapers Size 3,Baby Products,2,24.22
TXN015637,FL-619,2024-09-15 17:30:21,TOILETPAPER12,TOILET PAPER 12PK,Household,2,9.85
TXN003812,FL-619,09/06/2024 14:13,PTOWEL-6,Paper Towels 6-Roll,Household,1,$7.81
TXN000970,FL-078,2024-09-02T14:35:34,CHRG-PORT,Portable Phone Charger,ELECTRONICS,1,25.73
TXN018195,FL-445,09/18/2024 16:47,BG-MONO,Board Game - Monopoly,Entertainment,1,20.65
TXN011743,FL-501,09/13/2024 12:47,PLAYCARD-STD,Standard Playing Cards,Entertainment,3,$4.94
TXN007175,FL-501,2024-09-10 11:33:53,BATT-100,BATTERIES AA 4PK,EMERGENCY,1,6.59
TXN001054,fl-445,2024-09-02 08:11:34,LED-FLASH,FLASHLIGHT LED,Emergency Supplies,2,12.71
TXN015327,FL-156,2024-09-15 20:43:36,BG-MONO,Monopoly Board Game,ENTERTAINMENT,1,20.90
TXN005121,FL-412,2024-09-08 06:56:20,DIAP-S3,Diapers Size 3,BABY,-2,25.00
TXN010875,FL-105,2024-09-13T12:23:47,FLASH-01,Flashlight - LED,emergency,3,13.47
TXN014549,FL-302,2024-09-14 08:56:44,PAPERTOWEL6,Paper Towels 6-Roll,Household,2,7.95
TXN022065,FL-412,25-Sep-2024 16:56,PNUTBTR-16,Peanut Butter 16oz,grocery,2,3.29
TXN005224,FL-156,2024-09-08 17:45:51,PLAYCARD-STD,Playing Cards,Games & Entertainment,3,4.96
TXN008999,FL-445,11-Sep-2024 17:49,HDTARP-01,TARP - HEAVY DUTY,Emergency Supplies,2,19.52
TXN007622,FL-302,2024-09-10 06:40:12,LTBEER24,Light Beer 24pk,Alcoholic Beverages,2,19.48
TXN022349,FL_445,25-Sep-2024 08:13,FLASH-01,Flashlight - LED,EMERGENCY,2,12.59
TXN000129,FL-330,2024-09-01 10:43:28,FIRSTAID-KIT,FIRST AID KIT,Health,1,14.84
TXN018220,fl-445,2024-09-18 17:01:58,CHIPVARIETY,Variety Pack - Chips,snacks,3,9.32
TXN001109,FL-302,2024-09-02T06:28:38,GAME-MONO,Board Game - Monopoly,Games & Entertainment,1,19.07
TXN020357,FL-156,09-22-2024 08:52:37,FLASH-01,LED Flashlight,emergency,1,12.95
TXN002721,FL-287,2024-09-05 06:54:21,TOILETPAPER12,Toilet Paper 12-Roll,Household Essentials,1, 10.41 
TXN016050,FL105,2024-09-16T08:55:05,LTBEER24,BEER LIGHT 24PK,Alcoholic Beverages,3,19.64
TXN018124,FL-078,2024-09-18T12:13:01,CHRG-PORT,Phone Charger - Portable,Electronics,1,25.79
TXN001041,FL-445,2024-09-02T12:40:39,SKU#459812,Pop Tarts - Strawberry,Breakfast,2,3.52
TXN024720,FL-619,09/29/2024 22:44,PNUTBTR-16,Peanut Butter 16oz,Grocery,2,$3.39
TXN024154,FL-445,09-28-2024 10:03:34,FLASH-01,Flashlight - LED,Emergency,2,13.60
TXN022955,FL-445,09/26/2024 22:03,MONOPOLY-01,Monopoly Board Game,Entertainment,1,20.64
TXN009857,FL-156,09-12-2024 14:13:15,LED-FLASH,Flashlight - LED,Emergency Supplies,1,$12.47
TXN009806,FL-287,09/12/2024 20:43,PAPERTOWEL6,Paper Towels 6-Roll,Household,2,$8.24
TXN019194,FL-156,2024-09-20 17:33:35,PTOWEL-6,Paper Towels 6-Roll,Household Essentials,1, 8.05 
TXN006288,FL-445,09/09/2024 12:18,CARDS-01,Standard Playing Cards,entertainment,2,4.91
TXN001018,FL-619,2024-09-02 21:48:18,PB-16,Peanut Butter 16oz,grocery,1,3.34
TXN008118,FL-330,2024-09-11 07:00:52,SOUP-CAN,Canned Soup,Grocery,3,1.91
TXN011540,FL-156,2024-09-13T06:39:30,BATT_AA_4PK,AA Batteries 4-Pack,EMERGENCY,5,6.55
TXN016764,FL-710,09/16/2024 22:18,WTR_24PK,BOTTLED WATER 24PK,Emergency Supplies,1,$4.98
TXN005982,FL-287,2024-09-09 22:14:45,BABYFORMULA,Infant Formula,BABY,1,28.67
TXN007099,FL_156,09/10/2024 20:39,FAID-01,First Aid Kit,HEALTH,1,15.15
TXN008961,FL_445,11-Sep-2024 06:42,CNDL-EM,Candles (Emergency),emergency,2,5.74
TXN013471,FL-287,2024-09-14 11:50:12,WHITEBREAD,White Bread,Grocery,2,$2.47
TXN003459,FL-412,06-Sep-2024 06:53,CANDLE-EMRG,Emergency Candles,emergency,2,5.87
TXN023731,FL239,2024-09-28T19:12:44,CHIPS-VP,Variety Pack - Chips,snacks,2,9.14
TXN020946,FL-287,2024-09-23T10:39:25,TOILETPAPER12,TP 12 Pack,household,1,9.82
TXN015445,FL-501,09/15/2024 17:03,CANDLE-EMRG,Emergency Candles,Emergency Supplies,2,6.18
TXN015311,FL-156,09-15-2024 21:25:45,FLASH-01,Flashlight - LED,emergency,2,13.52
TXN022838,FL-078,09-26-2024 22:47:44,BATT-100,BATTERIES AA 4PK,Emergency Supplies,4,6.40
TXN021206,FL-445,09-23-2024 15:28:54,HDTARP-01,HD Tarp,emergency,2,19.38
TXN012310,FL-445,2024-09-13T21:45:51,PORTCHARGER,Portable Phone Charger,Electronics,2,$26.08
TXN019428,FL-302,2024-09-20 10:18:22,PAPERTOWEL6,Paper Towels 6-Roll,HOUSEHOLD,2,7.64
TXN025085,fl-412,nan,CHIPVARIETY,Chips Variety Pack,SNACKS,3,9.29
TXN000538,FL-302,2024-09-01T19:57:23,PTOWEL-6,PAPER TOWELS 6PK,HOUSEHOLD,1,8.18
TXN017769,FL-239,09/18/2024 15:58,FAID-01,First-Aid Kit,Health & Wellness,2,14.86
TXN002256,FL_445,2024-09-04 11:47:19,CARDS-01,Standard Playing Cards,entertainment,1,4.84
TXN017950,FL_287,18-Sep-2024 20:12,BATT-100,AA Batteries 4-Pack,emergency,1,6.80
TXN016992,FL-330,2024-09-17 15:28:10,BAT-AA4,AA Batteries 4-Pack,EMERGENCY,5,6.50
TXN013365,FL-412,2024-09-14 11:54:39,DIAPERS-3,Diapers Size 3,baby,2,24.99
TXN003611,FL-156,09-06-2024 10:57:32,BABYFORMULA,BABY FORMULA,BABY,1,28.74
TXN003689,FL-078,09-06-2024 07:01:51,WTR_24PK,Water - 24 Pack,Emergency,2,5.17
TXN007119,FL-156,2024-09-10 07:44:17,PTOWEL-6,Paper Towels,Household,2,$7.59
TXN003594,FL_156,2024-09-06 13:23:44,CHIPVARIETY,CHIPS VARIETY PACK,SNACKS,3,9.18
TXN018575,FL-287,09-19-2024 08:29:08,PORTCHARGER,PORTABLE CHARGER,electronics,1,26.17
TXN009741,FL_287,2024-09-12 13:13:25,LED-FLASH,FLASHLIGHT LED,Emergency,2,12.96
TXN004302,FL_412,2024-09-07 14:20:29,HDTARP-01,TARP - HEAVY DUTY,EMERGENCY,1,$19.96
TXN004003,FL-710,N/A,CHRG-PORT,PORTABLE CHARGER,ELECTRONICS,1,23.78
TXN015487,FL078,2024-09-15 20:39:08,WTR-24,Water - 24 Pack,emergency,1,4.93
TXN015545,fl-078,09-15-2024 10:23:36,TOILETPAPER12,TOILET PAPER 12PK,Household Essentials,1,9.75
TXN007799,FL-710,2024-09-10T19:56:11,BFORM-01,BABY FORMULA,Baby,2,30.68
TXN015810,FL-302,15-Sep-2024 19:37,ROKU-STD,Streaming Device,Electronics,1,$31.45
TXN004151,FL-105,09-07-2024 11:06:55,DIAP-S3,Diapers Size 3,BABY,1,$26.02
TXN011857,FL-078,09/13/2024 12:16,WATER24PK,Water - 24 Pack,Emergency,4, 4.76 
TXN011709,FL-501,09/13/2024 10:48,BATT_AA_4PK,AA Batteries 4-Pack,Emergency,2,6.74
TXN018958,FL-105,2024-09-20 22:13:42,WTR_24PK,BOTTLED WATER 24PK,Emergency Supplies,1, 5.15 
TXN006173,FL-078,09/09/2024 20:04,PAPERTOWEL6,PAPER TOWELS 6PK,Household Essentials,1,7.71
TXN006557,FL-105,09/10/2024 21:10,SKU#459812, Pop-Tarts Strawberry ,Breakfast,4,3.54
TXN001500,FL-501,03-Sep-2024 06:56,PT_STRAWBERRY,POPTART-STRAWBERRY,Breakfast Foods,1,3.42
TXN021748,FL-445,09/24/2024 10:26,PT-12,Strawberry Pop-Tart,Breakfast Foods,3,3.49
TXN009749,FL_287,09-12-2024 14:44:08,BEER-24,BEER LIGHT 24PK,Alcoholic Beverages,3,18.47
TXN008446,FL-156,09-11-2024 15:11:11,LED-FLASH,LED Flashlight,EMERGENCY,1,13.28
TXN016513,FL078,2024-09-16 15:32:31,FIRSTAID-KIT,FIRST AID KIT,HEALTH,1,14.53
TXN014421,FL-302,2024-09-14T14:30:06,WATER24PK,Bottled Water 24-Pack,EMERGENCY,4,5.08
TXN008445,FL-156,2024-09-11 11:12:11,BAT-AA4,AA Batteries 4-Pack,emergency,3,6.69
TXN015486,FL-078,2024-09-15 19:22:11,WTR-24,BOTTLED WATER 24PK,Emergency,3,5.19
TXN009606,FL-412,,WTR-24,Bottled Water 24-Pack,Emergency,3,4.80
TXN022566,FL-105,2024-09-26 16:59:33,PLAYCARD-STD,Standard Playing Cards,Entertainment,2,4.99
TXN009392,FL-105,09/12/2024 06:19,CARDS-01,PLAYING CARDS,Entertainment,2,5.11
TXN010327,FL-445,2024-09-12 11:00:56,WATER24PK,Water - 24 Pack,emergency,4,4.99
TXN005227,FL-156,08-Sep-2024 12:44,CARDS-01,Standard Playing Cards,Games & Entertainment,2,4.99
TXN016890,FL-239,2024-09-17T15:27:51,TOILETPAPER12,Toilet Paper 12-Roll,household,2,10.46
TXN021741,FL-619,2024-09-24 16:48:43,DIAP-S3,Baby Diapers - Size 3,baby,1,24.96
TXN002591,FL-330,09/05/2024 17:59,BFORM-01,Infant Formula,Baby,1,29.63
TXN003870,FL-445,06-Sep-2024 22:39,CHRG-PORT,Phone Charger - Portable,ELECTRONICS,2,25.74
TXN006443,FL-710,2024-09-09 10:21:02,PTOWEL-6,Paper Towels 6-Roll,Household,2,8.15
TXN008771,FL-078,09-11-2024 07:53:31,TARP-HD,Heavy Duty Tarp,Emergency,2,$20.66
TXN009583,FL-330,2024-09-12 12:54:37,TARP-HD,TARP - HEAVY DUTY,Emergency,2,20.73
TXN024161,FL-445,09/28/2024 19:03,PLAYCARD-STD,Playing Cards,Games & Entertainment,2,4.84
TXN009758,FL-287,2024-09-12T16:53:06,PLAYCARD-STD,Standard Playing Cards,ENTERTAINMENT,2,5.18
TXN002617,FL-412,09/05/2024 16:54,LTBEER24,Light Beer 24pk,Alcohol,3,18.07
TXN022036,FL-330,2024-09-25T16:17:01,BFORM-01,Infant Formula,Baby Products,1,29.19
TXN003101,FL-302,nan,STREAM-01,STREAMING STICK,Electronics,1,30.56
TXN002770,FL-156,2024-09-05 06:08:45,CNDL-EM,Candles (Emergency),EMERGENCY,1,6.08
TXN017181,FL-287,2024-09-17 21:15:06,CNSOUP-01,Canned Soup,Groceries,1,1.99
TXN010376,fl-445,2024-09-12 15:43:14,BREAD-WH,Bread - White,Groceries,1,2.53
TXN001080,FL-445,N/A,PORTCHARGER,Phone Charger - Portable,Electronics,1,26.15
TXN004306,FL-287,09/07/2024 13:01,SKU#459812,POPTART-STRAWBERRY,Breakfast Foods,2,3.41
TXN024862,FL-710,2024-09-29T14:54:56,GAME-MONO,MONOPOLY,entertainment,2,20.70
TXN002086,FL-156,09/04/2024 18:13,BFORM-01,Baby Formula,Baby Products,2,30.70
TXN009549,FL-330,2024-09-12 22:02:29,FIRSTAID-KIT,First Aid Kit,Health & Wellness,1,15.64
TXN006766,FL-330,10-Sep-2024 20:55,TOILETPAPER12,TP 12 Pack,HOUSEHOLD,2,9.65
TXN000413, FL-619,09/01/2024 09:05,GAME-MONO,MONOPOLY,Entertainment,2,20.94
TXN000479,FL-445,2024-09-01 19:09:13,FIRSTAID-KIT,First Aid Kit,Health & Wellness,2,15.32
TXN011200,FL_412,13-Sep-2024 14:45,BATT_AA_4PK,BATTERIES AA 4PK,EMERGENCY,2,6.76
TXN005175,FL-287,08-Sep-2024 15:31,FAID-01,FIRST AID KIT,Health,1,$15.49
TXN003205,FL_710,NaN,TP-12,TOILET PAPER 12PK,Household Essentials,2,10.33
TXN017356,FL501,2024-09-17 12:44:33,CHIPVARIETY,Variety Pack - Chips,snacks,1,$9.05
TXN007505,FL-445,09-10-2024 21:42:01,LTBEER24,BEER LIGHT 24PK,ALCOHOL,1,18.51
TXN017522,FL-445,2024-09-17 13:53:56,POPTART-STRAW,Pop Tarts - Strawberry,breakfast,-1,$3.62
TXN016870,FL-239,09-17-2024 10:22:30,SOUP-CAN,Soup - Canned,Groceries,2,1.98
TXN006135,FL-078,09-09-2024 20:00:47,BATT_AA_4PK,BATTERIES AA 4PK,Emergency Supplies,2, 6.32 
TXN004939,FL-105,08-Sep-2024 21:51,BEER-24,Light Beer 24pk,Alcohol,3,19.34
TXN025189,FL-156,30-Sep-2024 06:20,PORTCHARGER,PORTABLE CHARGER,Electronics,1,$23.88
TXN017496,FL-619,17-Sep-2024 21:32,CNDL-EM,Candles (Emergency),Emergency Supplies,1,6.12
TXN000041,FL-239,2024-09-01 12:04:26,TOILETPAPER12,TOILET PAPER 12PK,Household,1,9.88
TXN006999, FL-287,2024-09-10 07:21:55,TOILETPAPER12,TOILET PAPER 12PK,Household,2,10.07
TXN004734,FL-302,2024-09-07 11:30:44,BEER-24,Light Beer 24pk,ALCOHOL,2,18.48
TXN024755,FL-445,2024-09-29 22:17:58,PLAYCARD-STD,Standard Playing Cards,entertainment,2,5.13
TXN023446,FL-501,2024-09-27T22:40:47,TARP-HD,TARP - HEAVY DUTY,EMERGENCY,1,20.69
TXN009258,FL_239,2024-09-12 14:59:51,FLASH-01,Flashlight - LED,EMERGENCY,2,13.08
TXN001926,FL-330,2024-09-04 10:07:22,CNDL-EM,Emergency Candles,EMERGENCY,1,$5.82
TXN012411,FL-302,2024-09-13 09:39:36,FLASH-01,LED Flashlight,Emergency,1,13.26
TXN014205,FL-619,14-Sep-2024 21:16,HDTARP-01,Heavy Duty Tarp,emergency,1,20.56
TXN000739,FL-330,09/02/2024 17:14,TARP-HD,TARP - HEAVY DUTY,Emergency,1,20.37
TXN011880,FL-078,13-Sep-2024 17:19,FLASH-01,FLASHLIGHT LED,emergency,3,13.44
TXN006121,FL-501,2024-09-09 07:55:08,TARP-HD,Heavy Duty Tarp,Emergency Supplies,2,$19.20
TXN022063,FL_412,09-25-2024 21:00:35,BREAD-WH,White Bread,Grocery,2,2.52
TXN012531,FL-302,2024-09-13 19:13:50,BFORM-01,BABY FORMULA,baby,2,29.98
TXN020791,FL-105,09/23/2024 18:17,CHIPVARIETY,Chips Variety Pack,Snacks,2,9.19
TXN007053,FL-156,09/10/2024 06:49,FLASH-01,LED Flashlight,Emergency,3,12.38
TXN015432,FL-501,2024-09-15T22:43:24,CNSOUP-01,CANNED SOUP,Groceries,2,2.07
TXN015136,FL-412,09-15-2024 09:49:31,CNDL-EM,CANDLES - EMERGENCY,Emergency Supplies,1,5.88
TXN008030,FL-105,2024-09-11T19:18:12,PTOWEL-6,Paper Towels 6-Roll,Household Essentials,1,7.86
TXN012644,FL-710,2024-09-13 22:02:38,CNDL-EM,Candles (Emergency),Emergency Supplies,3,6.26
TXN008023,FL-105,2024-09-11 22:41:17,FIRSTAID-KIT,FIRST AID KIT,Health,1,14.45
TXN022163,FL-156,2024-09-25 14:12:38,PNUTBTR-16,PEANUT BUTTER,GROCERY,1,$3.15
TXN022514,FL-239,26-Sep-2024 12:59,GAME-MONO,MONOPOLY,entertainment,1,20.53
TXN007221,FL-501,2024-09-10 12:22:32,PNUTBTR-16,Peanut Butter 16oz,grocery,1,3.27
TXN006594,FL-105,2024-09-10 14:57:04,LTBEER24,Light Beer 24pk,Alcohol,3,18.96
TXN015714,FL-445,2024-09-15 22:57:28,FAID-01,First-Aid Kit,health,1,15.56
TXN016315,FL-287,09-16-2024 12:28:16,HDTARP-01,TARP - HEAVY DUTY,EMERGENCY,1,19.33
TXN019309,FL-619,2024-09-20 22:24:09,LTBEER24,Light Beer (24-pack),Alcoholic Beverages,2,19.20
TXN010803,FL-239,2024-09-13 10:27:03,TP-12,TOILET PAPER 12PK,HOUSEHOLD,1,9.66
TXN019521,FL-239,,PORTCHARGER,Phone Charger - Portable,electronics,2, 26.01 
TXN020601,FL-302,22-Sep-2024 09:12,WATER24PK,Water - 24 Pack,emergency,2,4.75
TXN025446,FL-302,2024-09-30 14:24:30,HDTARP-01,HD Tarp,emergency,2,19.76
TXN004829,FL_710,2024-09-07 10:39:20,FAID-01,FIRST AID KIT,HEALTH,1,14.26
TXN020282,FL-412,22-Sep-2024 07:22,WHITEBREAD,Bread - White,Groceries,3,2.37
TXN011356,FL-287,09-13-2024 15:06:23,SKU#459812,Strawberry Pop-Tart,BREAKFAST,3, 3.57 
TXN022846,FL-078,2024-09-26 08:17:40,BEER-24,BEER LIGHT 24PK,ALCOHOL,3,18.68
TXN013384,FL_287,2024-09-14 17:15:55,POPTART-STRAW,Strawberry Pop-Tart,Breakfast Foods,2,3.42
TXN019427,FL-302,2024-09-20T07:46:42,PAPERTOWEL6,Paper Towels,HOUSEHOLD,1,8.34
TXN011286,FL-412,2024-09-13 07:12:15,FAID-01,FIRST AID KIT,Health,2,15.20
TXN012940,FL-105,2024-09-14T09:01:01,BG-MONO,Monopoly Board Game,ENTERTAINMENT,2,20.58
TXN007864,FL-239,2024-09-11T12:43:04,GAME-MONO,Monopoly Board Game,Games & Entertainment,1,20.29
TXN001706,FL-302,2024-09-03 11:34:55,BATT_AA_4PK,AA Batteries (4-pack),Emergency Supplies,2,6.20
TXN025238,FL-501,2024-09-30 17:55:19,FAID-01,First-Aid Kit,HEALTH,1,15.41
TXN013059,FL-330,14-Sep-2024 22:47,SKU#459812,pop-tarts strawberry,breakfast,1,3.65
TXN022772,FL-156,09-26-2024 20:03:41,CHIPVARIETY,Chips Variety Pack,Snacks,1,8.59
TXN015943,FL-710,09/15/2024 10:30,DIAP-S3,Baby Diapers - Size 3,Baby Products,1,25.14
TXN000300,FL-501,2024-09-01 12:45:21,BAT-AA4,AA Batteries (4-pack),Emergency,4,6.55
TXN007251,FL-501,09/10/2024 07:18,TP-12,TOILET PAPER 12PK,Household,1,9.86
TXN006457,FL-239,2024-09-10 12:00:56,PT_STRAWBERRY,POPTART-STRAWBERRY,Breakfast Foods,2,3.49
TXN021720,FL-619,24-Sep-2024 22:12,WHITEBREAD,Bread - White,Groceries,1,2.54
TXN024440,FL-330,2024-09-29 14:10:34,TARP-HD,TARP - HEAVY DUTY,EMERGENCY,2,$20.12
TXN015875,FL-710,09/15/2024 09:54,WTR_24PK,BOTTLED WATER 24PK,emergency,2,5.00
TXN002003,fl-287,09/04/2024 18:54,CARDS-01,Playing Cards,Entertainment,1,5.24
TXN007169,FL_501,10-Sep-2024 21:41,WTR-24,Water - 24 Pack,EMERGENCY,4,5.00
TXN017605,FL-302,09/17/2024 17:48,PT-12,Pop-Tarts Strawberry,breakfast,4,3.60
TXN017517,FL-619,2024-09-17 08:35:31,BABYFORMULA,Infant Formula,Baby Products,1,29.75
TXN006043,FL-156,2024-09-09 08:14:39,PAPERTOWEL6,Paper Towels 6-Roll,Household,2,8.31
TXN018929,FL-239,09/20/2024 20:07,SOUP-CAN,Canned Soup,Grocery,2,2.04
TXN016586,FL-619,2024-09-16T13:18:57,CHRG-PORT,Phone Charger - Portable,ELECTRONICS,2,25.96
TXN018877,FL-710,2024-09-19 18:45:12,WATER24PK,Water - 24 Pack,EMERGENCY,5,5.20
TXN001444,FL-287,2024-09-03 15:04:04,BFORM-01,Baby Formula,baby,1,29.57
TXN025286,FL-078,2024-09-30 19:07:41,FAID-01,First-Aid Kit,HEALTH,1,14.47
TXN000004,FL-239,09-01-2024 18:05:35,WTR_24PK,Water - 24 Pack,emergency,5,4.78
TXN003896, FL-302,2024-09-06 07:09:58,PT_STRAWBERRY,POPTART-STRAWBERRY,breakfast,4,3.44
TXN009665,FL-412,2024-09-12 08:42:42,FIRSTAID-KIT,FIRST AID KIT,Health,-1,14.24
TXN014731,FL-710,09-14-2024 10:08:54,FIRSTAID-KIT,FIRST AID KIT,Health,1,$15.26
TXN014830,FL-239,2024-09-15 09:36:42,GAME-MONO,MONOPOLY,entertainment,1,$19.71
TXN020999,FL-156,23-Sep-2024 15:58,DIAPERS-3,Diapers Size 3,baby,2,25.57
TXN000790,FL-287,2024-09-02 12:25:06,PT-12,Strawberry Pop-Tart,Breakfast,4,3.34
TXN012084,FL_619,2024-09-13T12:48:34,ROKU-STD,Streaming Device,electronics,1,$28.59
TXN003008,FL-445,05-Sep-2024 12:49,PT-12,Pop Tarts - Strawberry,Breakfast Foods,3,$3.57
TXN004857,FL-239,2024-09-08 22:38:33,WTR_24PK,Bottled Water 24-Pack,emergency,2,5.15
TXN002697,FL_287,NaN,STREAM-01,Roku Streaming Stick,ELECTRONICS,1,29.69
TXN014786,FL-239,09-15-2024 16:37:16,POPTART-STRAW,pop-tarts strawberry,breakfast,4,3.38
TXN001951,FL-412,2024-09-04 10:38:27,FLASH-01,Flashlight - LED,EMERGENCY,1,13.58
TXN011927,FL_078,2024-09-13 11:39:16,PNUTBTR-16,Peanut Butter 16oz,Grocery,1,3.30
TXN022403,FL-302,2024-09-25 20:00:34,WTR_24PK,Bottled Water 24-Pack,emergency,2,5.10
TXN022121,FL-287,2024-09-25 08:53:39,CNDL-EM,Emergency Candles,EMERGENCY,2,5.93
TXN004565,FL-078,2024-09-07T11:15:51,PTOWEL-6,PAPER TOWELS 6PK,Household,2,7.79
TXN014570,FL-302,09/14/2024 16:39,BABYFORMULA,BABY FORMULA,baby,2,28.93
TXN005357,FL-078,08-Sep-2024 06:43,LTBEER24,BEER LIGHT 24PK,Alcohol,1,19.14
TXN010514,FL-302,2024-09-12 15:55:20,CHRG-PORT,PORTABLE CHARGER,electronics,1,24.52
TXN011597,FL-156,2024-09-13 17:10:56,PB-16,Peanut Butter 16oz,Groceries,2,3.35
TXN008612,FL-501,11-Sep-2024 19:13,PORTCHARGER,Portable Phone Charger,electronics,1,26.15
TXN025046,FL-330,2024-09-30T14:22:48,HDTARP-01,HD Tarp,Emergency Supplies,1,$20.86
TXN006479,FL-239,2024-09-10 11:07:55,BATT-100,AA Batteries (4-pack),Emergency Supplies,5,6.64
TXN002623,FL-412,09-05-2024 09:27:27,PLAYCARD-STD,Standard Playing Cards,Games & Entertainment,1,4.92
TXN001804,FL_239,04-Sep-2024 17:36,LTBEER24,Light Beer (24-pack),Alcohol,3,18.39
TXN001388,FL-412,09/03/2024 17:16,TOILETPAPER12,Toilet Paper 12-Roll,HOUSEHOLD,2,$9.78
TXN021426,FL-330,2024-09-24 14:54:10,ROKU-STD,Roku Streaming Stick,electronics,1,29.95
TXN022688,FL-412,09/26/2024 11:20,TP-12,TP 12 Pack,Household,2,9.51
TXN010411,FL-445,2024-09-12 21:48:19,TP-12,TOILET PAPER 12PK,HOUSEHOLD,1, 10.23 
TXN011219,FL-412,13-Sep-2024 10:46,FLASH-01,FLASHLIGHT LED,Emergency Supplies,2,13.40
TXN023508,FL-619,09-27-2024 12:19:40,LED-FLASH,FLASHLIGHT LED,Emergency,2,$13.56
TXN008570,FL-501,09-11-2024 21:56:48,FLASH-01,FLASHLIGHT LED,EMERGENCY,2,12.78
TXN020241,FL-330,09/22/2024 18:06,CHRG-PORT,Portable Phone Charger,ELECTRONICS,1,25.79
TXN013950,FL-078,2024-09-14 21:14:09,LTBEER24,BEER LIGHT 24PK,ALCOHOL,1,18.85
TXN021759,FL-445,2024-09-24 15:00:18,BEER-24,Light Beer 24pk,Alcohol,1,18.50
TXN019738,FL-287,2024-09-21 07:06:18,TARP-HD,HD Tarp,Emergency,1,20.18
TXN023333,FL-287,2024-09-27 11:33:22,PTOWEL-6,Paper Towels 6-Roll,household,2,7.67
TXN008744,FL078,2024-09-11 17:19:33,CHIPVARIETY,Chips Variety Pack,Snacks,3,8.74
TXN015811,FL-302,2024-09-15 12:44:12,ROKU-STD,Streaming Device,Electronics,1,31.31
TXN018241,FL-302,2024-09-18 20:58:37,LED-FLASH,LED Flashlight,Emergency Supplies,3,13.15
TXN010124,fl-078,2024-09-12 06:37:14,CNSOUP-01,Soup - Canned,Groceries,1,1.94
TXN019164,FL-156,09/20/2024 09:11,FLASH-01,LED Flashlight,EMERGENCY,2,13.44
TXN022583,FL-105,09-26-2024 09:40:05,TOILETPAPER12,TOILET PAPER 12PK,household,2,9.75
TXN020284,FL-412,2024-09-22 08:55:18,PB-16,PEANUT BUTTER,GROCERY,2,3.23
TXN019088,FL-412,2024-09-20 12:55:32,DIAP-S3,Baby Diapers - Size 3,Baby Products,2,$24.59
TXN022039,FL-412,2024-09-25 16:37:45,SKU#459812,pop-tarts strawberry,BREAKFAST,4,3.65
TXN004465,FL-501,09/07/2024 21:51,FLASH-01,LED Flashlight,emergency,3,$12.93
TXN015255,FL-287,09/15/2024 17:51,CHIPVARIETY,Chips Variety Pack,Snacks,1,8.97
TXN018404,FL-105,2024-09-19 10:49:23,CARDS-01,PLAYING CARDS,ENTERTAINMENT,3,5.22
TXN025263,FL-078,2024-09-30 17:07:29,BATT-100,BATTERIES AA 4PK,EMERGENCY,2,6.55
TXN002144,FL-078,2024-09-04T09:01:26,BATT_AA_4PK,BATTERIES AA 4PK,Emergency Supplies,4,$6.23
TXN011752, FL-501,09/13/2024 11:21,SOUP-CAN,Canned Soup,Groceries,1,2.03
TXN018557,FL_287,19-Sep-2024 17:59,ROKU-STD,STREAMING STICK,ELECTRONICS,1,29.87
TXN020761,FL-105,2024-09-23T15:12:18,FLASH-01,FLASHLIGHT LED,EMERGENCY,3,13.55
TXN012867,FL_239,09/14/2024 13:48,TARP-HD,HD Tarp,Emergency,1,20.86
TXN005734,FL-239,2024-09-09 12:18:37,TARP-HD,TARP - HEAVY DUTY,EMERGENCY,2,19.01
TXN000559,FL-710,09-01-2024 09:25:23,BEER-24,Light Beer 24pk,Alcohol,1,19.62
TXN020231,FL-330,2024-09-22 18:07:58,SOUP-CAN,Soup - Canned,grocery,1,2.05
TXN017475,FL-619,09/17/2024 08:06,MONOPOLY-01,Board Game - Monopoly,entertainment,2,20.54
TXN000002,FL-239,2024-09-01 12:45:41,PT_STRAWBERRY,POPTART-STRAWBERRY,Breakfast Foods,3,3.32
TXN014775,FL-710,2024-09-14 14:59:16,TARP-HD,TARP - HEAVY DUTY,emergency,2,19.01
